name,address,citystate,zip,phone,web,email,target_type,target_value,program_type,category,subcategory,alt_name
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,3600 Dutchmans Lane,Louisville KY,40205,"[""(502) 459-0660"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - JEWISH COMMUNITY CENTER
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,219 West Ormsby Avenue,Louisville KY,40203,"[""(502) 636-3424"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - KLING CENTER
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,735 Eastern Parkway,Louisville KY,40217,"[""(502) 635-5610"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - LOURDES HALL
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,9212 Taylorsville Road Christ Lutheran Church,Louisville KY,40299,"[""(502) 797-5767"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - METRO EAST
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,201 North 25th Street,Louisville KY,40212,"[""(502) 774-2322"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - NEIGHBORHOOD HOUSE
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,631 S 28th Street,Louisville KY,40211,"[""(502) 778-7418"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,8111 Blue Lick Road,Louisville KY,40219,"[""(502) 969-8619"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - OKOLONA/WILDERNESS ROAD
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,810 Barret Avenue Suite 260,Louisville KY,40204,"[""(502) 574-6325"", ""(502) 574-6431""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - PLEASURE RIDGE PARK HIGH SCHOOL
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,607 South 37th Street,Louisville KY,40211,"[""(502) 774-0927"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - SHAWNEE COMMUNITY CENTER
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,6505 Bethany Lane,Louisville KY,40272,"[""(502) 933-0535"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - SUN VALLEY COMMUNITY CENTER
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,150 South State Street,Louisville KY,40206,"[""(502) 893-0346"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - UCHM SENIOR CENTER
LOUISVILLE METRO COMMUNITY SERVICES - SENIOR NUTRITION PROGRAM OFFICE,1340 Heafer Road,Louisville KY,40223,"[""(502) 244-7610"", ""(502) 574-6325""]",http://www.louisvilleky.gov/government/community-services,mailto:seniornutrition@louisvilleky.gov,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,SENIOR NUTRITION PROGRAM MEAL SITES,LOUISVILLE METRO SENIOR NUTRITION SITE - WATSON-POWELL COMMUNITY CENTER
NEIGHBORHOOD HOUSE - LLM,201 North 25th Street,Louisville KY,40212,"[""(502) 774-2322"", ""(502) 774-2324""]",http://www.nhky.org,mailto:cfrazier@nhky.com,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,FOUR SEASONS SENIOR PROGRAM,
SALVATION ARMY OF LOUISVILLE - LLM,911 S Brook Street,Louisville KY,40203,"[""(502) 671-4900"", ""(502) 671-4904"", ""(502) 671-4938""]",http://www.salvationarmylouisville.org,mailto:matthew_yates@uss.salvationarmy.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SOUP KITCHEN,,
SOCIETY OF ST VINCENT DE PAUL - LLM,1026 S Jackson Street,Louisville KY,40203,"[""(502) 587-1977""]",http://www.svdplou.org,mailto:cshunnarah@svdplou.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SOUP KITCHEN,OPEN HAND KITCHEN,SOCIETY OF ST VINCENT DE PAUL - OPEN HAND KITCHEN
ST BENEDICT CENTER FOR EARLY CHILDHOOD EDUCATION,946 S 25th Street,Louisville KY,40210,"[""(502) 772-7324"", ""(502) 772-2359""]",http://www.stbenedictcenterlouisville.org,mailto:stbenedictcenter946@gmail.com,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,CHILD CARE SERVICES,,
UNITED CRESCENT HILL MINISTRIES - 55K,150 S State Street,Louisville KY,40206,"[""(502) 893-0346"", ""(502) 893-0352""]",http://www.uchmlouky.org,mailto:uchm@bellsouth.net,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,SENIOR CITIZEN PROGRAM,
DARE TO CARE FOOD BANK,,,,"[""(812) 944-4343"", ""(502) 966-3821""]",http://www.daretocare.org/about_us/programs/kids_cafe,,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,KIDS CAFE,
LIFESPAN RESOURCES INC,,,,"[""(812) 542-6895"", ""(877) 641-5826"", ""(812) 941-5778""]",http://http/www.lifespanresources.org,mailto:smodica@lsr14.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,CONGREGATE MEALS,
REVELATION TABERNACLE,,,,"[""(812) 697-6754""]",,,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,,
TRI-COUNTY COMMUNITY ACTION AGENCY - OLDHAM,,,40050,"[""(502) 845-7808"", ""(502) 845-4464"", ""(502) 845-7663""]",http://tricountycaaky.org,,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,SENIOR LIFE ENRICHMENT CENTER,TRI-COUNTY COMMUNITY ACTION AGENCY
MULTI-PURPOSE COMMUNITY ACTION AGENCY SHELBY,,,40065,"[""(502) 477-8296"", ""(502) 633-7162""]",http://mpcaa.org,mailto:pat@mpcaa.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,,MULTI-PURPOSE COMMUNITY ACTION AGENCY - SHELBY COUNTY SENIOR CENTER
MULTI-PURPOSE COMMUNITY ACTION AGENCY SHELBY,,,40165,"[""(502) 543-3455"", ""(502) 633-7162""]",http://mpcaa.org,mailto:mary@mpcaa.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,,MULTI-PURPOSE COMMUNITY ACTION AGENCY - BULLITT COUNTY SENIOR CENTER
MULTI-PURPOSE COMMUNITY ACTION AGENCY SHELBY,,,40071,"[""(502) 477-8296"", ""(502) 633-7162""]",http://mpcaa.org,mailto:jill@mpcaa.org,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,SENIOR CENTER,,MULTI-PURPOSE COMMUNITY ACTION AGENCY - SPENCER COUNTY SENIOR CENTER
DARE TO CARE FOOD BANK,,,40272,"[""(502) 937-8802"", ""(502) 966-3821""]",http://www.daretocare.org/about_us/programs/kids_cafe,,Target%20Populations,Children/Youth,Congregate%20Meals/Nutrition%20Sites~,FOOD SERVICES,KIDS CAFE,
PERSONAL COUNSELING SERVICE,,,,"[""(812) 283-8383"", ""(812) 283-8249""]",http://www.pcs-counseling.org,mailto:tcarmack@pcs-counseling.org,Target%20Populations,Children/Youth,Youth/Student%20Support%20Groups,SUPPORT GROUPS,,
NEIGHBORHOOD PLACE BRIDGES OF HOPE - MABEL WIGGINS CENTER - LLM - 55K,1411 Algonquin Pkwy Mabel Wiggins Center,Louisville KY,40210,"[""(502) 634-6050"", ""(502) 634-6074""]",http://louisvilleky.gov/government/neighborhood-place,mailto:info@louisvilleky.gov,Target%20Populations,Children/Youth,Youth/Student%20Support%20Groups,FAMILY SUPPORT PROGRAMS,,
ONE PLUS ONE EQUALS U,1130 West Chestnut Central High School,Louisville KY,40203,"[""(502) 500-0433"", ""(502) 339-1563""]",http://www.1plus1equalsu.com,mailto:margaret@1plus1equalsu.com,Target%20Populations,Children/Youth,Youth/Student%20Support%20Groups,SUPPORT GROUPS,U TALK WE LISTEN,
YOUTH DEVELOPMENT,,EDUCATIONAL PROGRAMS,,[],,,,GOOD CHARACTER & LEADERSHIP (OST),,,,
ARTS EDUCATION,,YOUTH DEVELOPMENT,,[],,,,ACADEMIC SUCCESS OST,,,,
ARTS EDUCATION,,YOUTH DEVELOPMENT,,[],,,,ACADEMIC SUCCESS OST,,,,
YOUTH DEVELOPMENT,,YOUTH DEVELOPMENT,,[],,,,ACADEMIC SUCCESS OST,,,,
YOUTH DEVELOPMENT,,EDUCATIONAL PROGRAMS,,[],,,,GOOD CHARACTER & LEADERSHIP (OST),,,,
YMCA OF GREATER LOUISVILLE - LLM,20 Quality Place,"Buckner, KY",40010,"[""(502) 222-9358"", ""(502) 587-9622"", ""(502) 222-7317""]",http://www.ymcalouisville.org/oldham-county,mailto:pkilgore@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - OLDHAM COUNTY
CLARKSVILLE PARKS AND RECREATION DEPARTMENT,2000 Broadway Suite 221,"Clarksville, IN",47129,"[""(812) 283-5313"", ""(812) 288-1380""]",http://www.clarksvilleparks.com,mailto:info@clarksvilleparks.com,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,,
CLARKSVILLE PARKS AND RECREATION DEPARTMENT,2404 Greentree North,"Clarksville, IN",47129,"[""(812) 283-9274""]",http://www.clarksvilleparks.com,mailto:proshop@woodedviewgc.com,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,CLARKSVILLE PARKS AND RECREATION DEPARTMENT - WOODED VIEW GOLF COURSE
YOUTH DEVELOPMENT,,,,[],,,,,,,,
YMCA OF HARRISON COUNTY,"198 Jenkins Court, NE","Corydon, IN",47112,"[""(812) 734-0770"", ""(812) 738-0721""]",http://www.ymcaharrison.org,mailto:contactus@ymcaharrison.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,SPORTS,
YOUTH DEVELOPMENT,,,,[],,,,,,,,
YMCA OF SOUTHERN INDIANA,4812 Hamburg Pike,"Jeffersonville, IN",47130,"[""(812) 283-9622"", ""(812) 280-7136""]",http://http/www.ymcasi.org,mailto:jlarocca@ymcasi.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,,,
AMERICANA COMMUNITY CENTER - LLM - 55K,4801 Southside Drive,Louisville KY,40214,"[""(502) 366-7813""]",http://americanacc.org,mailto:info@americanacc.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,YOUTH ENRICHMENT PROGRAMS,WINTER BREAK PROGRAM OST,
YOUTH DEVELOPMENT,,,,[],,,,,,,,
YOUTH DEVELOPMENT,,,,[],,,,,,,,
YOUTH DEVELOPMENT,,,,[],,,,,,,,
CABBAGE PATCH SETTLEMENT HOUSE - LLM - 55K,1413 S 6th Street,Louisville KY,40208,"[""(502) 634-0811"", ""(502) 753-4449"", ""(502) 637-9943""]",http://cabbagepatch.org,mailto:tholladay@cabbagepatch.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,YOUTH DEVELOPMENT,,
HIGHLANDS COMMUNITY MINISTRIES,1228 E Breckinridge Street,Louisville KY,40204,"[""(502) 384-7632""]",http://www.hyrsports.com,mailto:hyrsports@aol.com,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,HIGHLANDS YOUTH RECREATION (HYR),HIGHLANDS COMMUNITY MINISTRIES - HIGHLAND UNITED METHODIST CHURCH
KLING CENTER,219 West Ormsby Avenue,Louisville KY,40203,"[""(502) 636-3424"", ""(502) 636-1072""]",http://www.klingcenter.org,mailto:moldham@theklingcenter.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,SENIOR CENTER,,
LOUISVILLE METRO PARKS DEPARTMENT - LLM,4301 E Pages Lane,Louisville KY,40272,"[""(502) 937-9051""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - BOBBY NICHOLS GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,10207 Mary Dell Lane,Louisville KY,40299,"[""(502) 267-9958""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - CHARLIE VETTINER GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,2501 Alexander Road,Louisville KY,40204,"[""(502) 458-9450""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - CHEROKEE GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,3110 Brownsboro Road,Louisville KY,40206,"[""(502) 896-9193""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - CRESCENT HILL GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,2305 Douglass Boulevard,Louisville KY,40205,"[""(502) 456-8120"", ""(502) 456-8148"", ""(502) 456-8143""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,DISABILITY SERVICES,ADAPTED LEISURE ACTIVITIES,LOUISVILLE METRO PARKS DEPARTMENT - DOUGLASS COMMUNITY CENTER
LOUISVILLE METRO PARKS DEPARTMENT - LLM,1501 Rundill Road,Louisville KY,40214,"[""(502) 363-9520"", ""(502) 375-0336""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - IROQUOIS GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,1605 Flat Rock Road,Louisville KY,40245,"[""(502) 245-9015""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - LONG RUN GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,2300 Pee Wee Reese Blvd,Louisville KY,40205,"[""(502) 458-9298""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - SENECA GOLF COURSE
LOUISVILLE METRO PARKS DEPARTMENT - LLM,460 Northwestern Pkwy,Louisville KY,40212,"[""(502) 776-9389""]",http://louisvilleky.gov/government/parks,mailto:parks@louisvilleky.gov,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,GOLF,LOUISVILLE METRO PARKS DEPARTMENT - SHAWNEE GOLF COURSE
NEIGHBORHOOD HOUSE - LLM,201 North 25th Street,Louisville KY,40212,"[""(502) 774-2322"", ""(502) 774-2324""]",http://www.nhky.org,mailto:jhurley@nhky.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,,,
SALVATION ARMY OF LOUISVILLE - LLM,911 S Brook Street,Louisville KY,40203,"[""(502) 814-0627""]",http://www.salvationarmylouisville.org,mailto:julio_dasilva@uss.salvationarmy.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,FAMILY SUPPORT PROGRAMS,SANDERS MISSION CORPS,
SALVATION ARMY OF LOUISVILLE - LLM,1010 Beecher Street,Louisville KY,40215,"[""(502) 361-2397"", ""(502) 366-7688""]",http://www.salvationarmylouisville.org,mailto:matthew_trayler@uss.salvationarmy.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,FAMILY SUPPORT PROGRAMS,SANDERS MISSION CORPS,SALVATION ARMY OF LOUISVILLE - LOUISVILLE SOUTH CORPS AND COMMUNITY CENTER
SALVATION ARMY OF LOUISVILLE - LLM,306 N 28th Street,Louisville KY,40212,"[""(502) 778-1912"", ""(502) 778-1913""]",http://www.salvationarmylouisville.org,mailto:Mike_Good@uss.salvationarmy.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,FAMILY SUPPORT PROGRAMS,SANDERS MISSION CORPS,SALVATION ARMY OF LOUISVILLE - PORTLAND CORPS COMMUNITY CENTER
YMCA OF GREATER LOUISVILLE - LLM,1300 Heafer Road,Louisville KY,40223,"[""(502) 244-6187"", ""(502) 244-7615""]",http://www.ymcalouisville.org/berrytown,mailto:dhawkins@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - BERRYTOWN BRANCH
YMCA OF GREATER LOUISVILLE - LLM,6801 Dixie Highway Suite 113-l,Louisville KY,40258,"[""(502) 955-4050"", ""(502) 995-3872""]",http://www.ymcalouisville.org/dixie-manor,mailto:rmckiernan@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - DIXIE MANOR BRANCH
YMCA OF GREATER LOUISVILLE - LLM,555 South 2nd Street,Louisville KY,40202,"[""(502) 587-6700"", ""(502) 587-9622"", ""(502) 587-2349""]",http://www.ymcalouisville.org/downtown,mailto:dbell@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - DOWNTOWN FAMILY BRANCH
YMCA OF GREATER LOUISVILLE - LLM,9400 Mill Brook Rd,Louisville KY,40223,"[""(502) 425-1271"", ""(502) 587-9622"", ""(502) 426-9025""]",http://www.ymcalouisville.org/northeast,mailto:khoerter@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - NORTHEAST FAMILY BRANCH
YMCA OF GREATER LOUISVILLE - LLM,5930 Six Mile Lane,Louisville KY,40218,"[""(502) 491-9622"", ""(502) 587-9622"", ""(502) 495-6607""]",http://www.ymcalouisville.org/southeast/index.html,mailto:twhortan@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - SOUTHEAST FAMILY BRANCH
YMCA OF GREATER LOUISVILLE - LLM,2800 Fordhaven Road,Louisville KY,40214,"[""(502) 933-9622"", ""(502) 587-9622"", ""(502) 922-6309""]",http://www.ymcalouisville.org/southwest,mailto:rmckiernan@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - SOUTHWEST FAMILY BRANCH
YMCA OF GREATER LOUISVILLE - LLM,12330 Shelbyville Road,"Middletown, KY",40243,"[""(502) 244-9994"", ""(502) 244-9788""]",http://www.ymcalouisville.org/middletown,mailto:dhawkins@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - MIDDLETOWN BRANCH
YOUTH DEVELOPMENT,,,,[],,,,,,,,
RECREATIONAL ACTIVITIES,,,,[],,,,,,,,
"LIFESPAN RESOURCES, INC","33 State Street, 3rd Floor","New Albany, IN",47151-0995,"[""(812) 542-6895"", ""(877) 641-5826"", ""(812) 941-5778""]",http://http/www.lifespanresources.org,mailto:smodica@lsr14.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,,,
SALVATION ARMY OF SOUTHERN INDIANA,2300 Green Valley Road,"New Albany, IN",47150,"[""(812) 944-1018""]",http://corps.salvationarmyindiana.org/newalbany,mailto:stephen_kiger@usc.salvationarmy.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,YOUTH DEVELOPMENT,,
YMCA OF SOUTHERN INDIANA,33 State Street,"New Albany, IN",47150,"[""(812) 283-9622""]",http://http/www.ymcasi.org,mailto:jlarocca@ymcasi.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,,,
RECREATIONAL ACTIVITIES,,,,[],,,,,,,,
YMCA OF GREATER LOUISVILLE - LLM,409 Joe B Hall Avenue,"Shepherdsville, KY",40165,"[""(502) 955-6433"", ""(502) 587-9622"", ""(502) 955-4401""]",http://www.ymcalouisville.org/bullitt-county,mailto:jdaugherty@ymcalouisville.org,Target%20Populations,Children/Youth,Recreational%20Activities/Sports~,RECREATIONAL ACTIVITIES,YOUTH AND ADULT WELLNESS ACTIVITIES,YMCA OF GREATER LOUISVILLE - BULLITT COUNTY
